C-VPIZR-0;C-VPI5-0;F-VPIMZBM;F-VPIMZVM;F-VPIMZVJM;F-VPIPZVM;F-VPIPZVJM;F-VPIEFVM;F-VPIEFVJM;F-VPIGEWBM
VPIZR-201910;VPI-02;110,20000;110,20000;109,60000;0,00000;0,50000;0,00100;0,01900;3,71564
VPIZR-201910;VPI-03;111,70000;108,60000;109,90000;2,90000;1,60000;0,13900;0,08100;4,99508
VPIZR-201910;VPI-04;108,40000;108,30000;106,20000;0,10000;2,10000;0,02200;0,40500;19,74835
VPIZR-201910;VPI-05;105,90000;105,30000;104,70000;0,60000;1,10000;0,04100;0,08100;6,89276
VPIZR-201910;VPI-06;106,90000;107,00000;106,20000;-0,10000;0,70000;-0,00800;0,03800;5,48881
VPIZR-201910;VPI-07;104,60000;104,60000;106,20000;0,00000;-1,50000;-0,00400;-0,19300;12,74235
VPIZR-201910;VPI-08;90,00000;90,40000;93,90000;-0,40000;-4,20000;-0,00800;-0,08500;2,02811
VPIZR-201910;VPI-09;105,00000;105,20000;103,50000;-0,20000;1,40000;-0,02900;0,14500;11,00897
VPIZR-201910;VPI-10;109,90000;108,70000;107,30000;1,10000;2,40000;0,01300;0,02900;1,19706
VPIZR-201910;VPI-11;112,80000;113,10000;109,50000;-0,30000;3,00000;-0,03600;0,35600;12,24600
VPIZR-201910;VPI-12;107,30000;107,20000;105,50000;0,10000;1,70000;0,00600;0,14300;8,58316
VPIZR-201911;VPI-0;107,40000;107,20000;106,20000;0,20000;1,10000;0,20200;1,10000;100,00000
VPIZR-201911;VPI-01;105,60000;105,90000;105,10000;-0,30000;0,50000;-0,04000;0,04800;11,35371
VPIZR-201911;VPI-02;110,30000;110,20000;109,30000;0,10000;0,90000;0,00200;0,03200;3,71564
VPIZR-201911;VPI-03;111,50000;111,70000;110,80000;-0,20000;0,60000;-0,01000;0,03000;4,99508
VPIZR-201911;VPI-04;108,60000;108,40000;106,40000;0,20000;2,10000;0,03600;0,38500;19,74835
VPIZR-201911;VPI-05;106,10000;105,90000;104,80000;0,20000;1,20000;0,01000;0,08100;6,89276
VPIZR-201911;VPI-06;107,20000;106,90000;106,20000;0,30000;0,90000;0,01700;0,04900;5,48881
VPIZR-201911;VPI-07;104,50000;104,60000;105,40000;-0,10000;-0,90000;-0,00900;-0,09900;12,74235
VPIZR-201911;VPI-08;90,20000;90,00000;93,60000;0,20000;-3,60000;0,00600;-0,06900;2,02811
VPIZR-201911;VPI-09;106,30000;105,00000;105,00000;1,20000;1,20000;0,13600;0,13000;11,00897
VPIZR-201911;VPI-10;109,90000;109,90000;107,30000;0,00000;2,40000;0,00000;0,02700;1,19706
VPIZR-201911;VPI-11;113,10000;112,80000;109,80000;0,30000;3,00000;0,03900;0,33800;12,24600
VPIZR-201911;VPI-12;107,50000;107,30000;105,50000;0,20000;1,90000;0,01500;0,14700;8,58316
VPIZR-201912;VPI-0;108,10000;107,40000;106,30000;0,70000;1,70000;0,62400;1,70000;100,00000
VPIZR-201912;VPI-01;106,00000;105,60000;105,10000;0,40000;0,90000;0,05200;0,10000;11,35371
VPIZR-201912;VPI-02;109,90000;110,30000;109,40000;-0,40000;0,50000;-0,01100;0,01800;3,71564
VPIZR-201912;VPI-03;111,50000;111,50000;110,50000;0,00000;0,90000;-0,00300;0,04300;4,99508
VPIZR-201912;VPI-04;108,80000;108,60000;106,10000;0,20000;2,50000;0,03300;0,48300;19,74835
VPIZR-201912;VPI-05;106,30000;106,10000;104,80000;0,20000;1,40000;0,01600;0,09500;6,89276
VPIZR-201912;VPI-06;107,30000;107,20000;106,20000;0,10000;1,00000;0,00200;0,05500;5,48881
VPIZR-201912;VPI-07;105,10000;104,50000;104,30000;0,60000;0,80000;0,06300;0,09700;12,74235
VPIZR-201912;VPI-08;89,90000;90,20000;93,90000;-0,30000;-4,30000;-0,00700;-0,08400;2,02811
VPIZR-201912;VPI-09;108,70000;106,30000;106,10000;2,30000;2,50000;0,24800;0,26600;11,00897
VPIZR-201912;VPI-10;109,80000;109,90000;107,30000;-0,10000;2,30000;-0,00100;0,02700;1,19706
VPIZR-201912;VPI-11;115,00000;113,10000;111,20000;1,70000;3,40000;0,20900;0,41200;12,24600
VPIZR-201912;VPI-12;107,80000;107,50000;105,40000;0,30000;2,30000;0,02300;0,18700;8,58316
VPIZR-2019;VPI-0;106,70000;0,00000;105,10000;0,00000;1,50000;0,00000;0,00000;100,00000
VPIZR-2019;VPI-01;105,80000;0,00000;104,70000;0,00000;1,10000;0,00000;0,00000;11,35371
VPIZR-2019;VPI-02;109,90000;0,00000;108,80000;0,00000;1,00000;0,00000;0,00000;3,71564
VPIZR-2019;VPI-03;103,60000;0,00000;102,80000;0,00000;0,80000;0,00000;0,00000;4,99508
VPIZR-2019;VPI-04;107,80000;0,00000;104,90000;0,00000;2,80000;0,00000;0,00000;19,74835
VPIZR-2019;VPI-05;105,40000;0,00000;104,30000;0,00000;1,10000;0,00000;0,00000;6,89276
VPIZR-2019;VPI-06;107,10000;0,00000;105,90000;0,00000;1,10000;0,00000;0,00000;5,48881
VPIZR-2019;VPI-07;104,30000;0,00000;104,00000;0,00000;0,30000;0,00000;0,00000;12,74235
VPIZR-2019;VPI-08;91,30000;0,00000;94,30000;0,00000;-3,20000;0,00000;0,00000;2,02811
VPIZR-2019;VPI-09;105,70000;0,00000;104,20000;0,00000;1,40000;0,00000;0,00000;11,00897
VPIZR-2019;VPI-10;108,30000;0,00000;105,50000;0,00000;2,70000;0,00000;0,00000;1,19706
VPIZR-2019;VPI-11;112,80000;0,00000;109,60000;0,00000;2,90000;0,00000;0,00000;12,24600
VPIZR-2019;VPI-12;107,00000;0,00000;105,20000;0,00000;1,70000;0,00000;0,00000;8,58316
VPIZR-202001;VPI-0;107,60000;108,10000;105,50000;-0,50000;2,00000;-0,47300;2,00000;100,00000
VPIZR-202001;VPI-01;106,80000;106,00000;105,50000;0,80000;1,20000;0,07400;0,13300;11,18155
VPIZR-202001;VPI-02;110,70000;109,90000;109,10000;0,70000;1,50000;0,02600;0,05300;3,74092
VPIZR-202001;VPI-03;98,40000;111,50000;96,40000;-11,70000;2,10000;-0,57600;0,09700;4,88416
VPIZR-202001;VPI-04;109,70000;108,80000;106,50000;0,80000;3,00000;0,16200;0,58000;19,28017
VPIZR-202001;VPI-05;105,90000;106,30000;104,70000;-0,40000;1,10000;-0,02700;0,07700;6,86510
VPIZR-202001;VPI-06;108,40000;107,30000;106,90000;1,00000;1,40000;0,05800;0,07600;5,54879
VPIZR-202001;VPI-07;105,50000;105,10000;103,00000;0,40000;2,40000;0,04900;0,30400;13,08238
VPIZR-202001;VPI-08;88,90000;89,90000;93,20000;-1,10000;-4,60000;-0,02300;-0,09300;2,07332
VPIZR-202001;VPI-09;106,40000;108,70000;104,40000;-2,10000;1,90000;-0,24800;0,19300;11,27157
VPIZR-202001;VPI-10;109,80000;109,80000;107,30000;0,00000;2,30000;0,00000;0,02700;1,18771
VPIZR-202001;VPI-11;114,80000;115,00000;111,40000;-0,20000;3,10000;-0,02400;0,37500;12,32572
VPIZR-202001;VPI-12;108,50000;107,80000;106,30000;0,60000;2,10000;0,05600;0,17600;8,55861
VPIZR-202002;VPI-0;107,80000;107,60000;105,50000;0,20000;2,20000;0,16700;2,20000;100,00000
VPIZR-202002;VPI-01;107,40000;106,80000;105,50000;0,60000;1,80000;0,07500;0,21800;11,18155
VPIZR-202002;VPI-02;111,20000;110,70000;109,30000;0,50000;1,70000;0,01500;0,06500;3,74092
VPIZR-202002;VPI-03;94,90000;98,40000;93,40000;-3,60000;1,60000;-0,16000;0,07900;4,88416
VPIZR-202002;VPI-04;109,80000;109,70000;106,80000;0,10000;2,80000;0,01200;0,56100;19,28017
VPIZR-202002;VPI-05;106,40000;105,90000;104,70000;0,50000;1,60000;0,03300;0,11600;6,86510
VPIZR-202002;VPI-06;108,80000;108,40000;107,00000;0,40000;1,70000;0,02100;0,09700;5,54879
VPIZR-202002;VPI-07;104,50000;105,50000;102,70000;-0,90000;1,80000;-0,12500;0,22100;13,08238
VPIZR-202002;VPI-08;88,80000;88,90000;92,90000;-0,10000;-4,40000;-0,00200;-0,09400;2,07332
VPIZR-202002;VPI-09;107,90000;106,40000;105,10000;1,40000;2,70000;0,15500;0,29100;11,27157
VPIZR-202002;VPI-10;110,00000;109,80000;107,60000;0,20000;2,20000;0,00200;0,02800;1,18771
VPIZR-202002;VPI-11;116,00000;114,80000;112,20000;1,00000;3,40000;0,12800;0,43500;12,32572
VPIZR-202002;VPI-12;108,70000;108,50000;106,50000;0,20000;2,10000;0,01300;0,18200;8,55861
VPIZR-202003;VPI-0;108,10000;107,80000;106,40000;0,30000;1,60000;0,28900;1,60000;100,00000
VPIZR-202003;VPI-01;107,80000;107,40000;105,90000;0,40000;1,80000;0,04000;0,21000;11,18155
VPIZR-202003;VPI-02;111,00000;111,20000;110,10000;-0,20000;0,80000;-0,00600;0,03100;3,74092
VPIZR-202003;VPI-03;107,70000;94,90000;107,40000;13,50000;0,30000;0,56800;0,01800;4,88416
VPIZR-202003;VPI-04;109,70000;109,80000;107,10000;-0,10000;2,40000;-0,01000;0,48500;19,28017
VPIZR-202003;VPI-05;107,10000;106,40000;105,10000;0,70000;1,90000;0,03700;0,12700;6,86510
VPIZR-202003;VPI-06;109,10000;108,80000;107,30000;0,30000;1,70000;0,01600;0,09200;5,54879
VPIZR-202003;VPI-07;102,80000;104,50000;103,20000;-1,60000;-0,40000;-0,21000;-0,05400;13,08238
VPIZR-202003;VPI-08;88,40000;88,80000;92,70000;-0,50000;-4,60000;-0,00900;-0,09500;2,07332
VPIZR-202003;VPI-09;107,10000;107,90000;105,30000;-0,70000;1,70000;-0,07800;0,18900;11,27157
VPIZR-202003;VPI-10;110,00000;110,00000;107,60000;0,00000;2,20000;0,00000;0,02700;1,18771
VPIZR-202003;VPI-11;115,40000;116,00000;111,80000;-0,50000;3,20000;-0,06500;0,39600;12,32572
VPIZR-202003;VPI-12;108,80000;108,70000;106,70000;0,10000;2,00000;0,00600;0,17200;8,55861
VPIZR-202004;VPI-0;108,10000;108,10000;106,50000;0,00000;1,50000;-0,01400;1,50000;100,00000
VPIZR-202004;VPI-01;108,40000;107,80000;105,70000;0,60000;2,60000;0,05800;0,28700;11,18155
VPIZR-202004;VPI-02;111,80000;111,00000;109,80000;0,70000;1,80000;0,02500;0,06700;3,74092
VPIZR-202004;VPI-03;108,20000;107,70000;108,20000;0,50000;0,00000;0,02400;0,00300;4,88416
VPIZR-202004;VPI-04;109,70000;109,70000;107,20000;0,00000;2,30000;0,00300;0,45900;19,28017
VPIZR-202004;VPI-05;106,70000;107,10000;105,80000;-0,40000;0,90000;-0,02300;0,05800;6,86510
VPIZR-202004;VPI-06;109,20000;109,10000;106,70000;0,10000;2,30000;0,00800;0,13000;5,54879
VPIZR-202004;VPI-07;103,00000;102,80000;104,80000;0,20000;-1,70000;0,02700;-0,22600;13,08238
VPIZR-202004;VPI-08;88,30000;88,40000;92,20000;-0,10000;-4,20000;-0,00300;-0,08700;2,07332
VPIZR-202004;VPI-09;105,70000;107,10000;103,50000;-1,30000;2,10000;-0,14000;0,22100;11,27157
VPIZR-202004;VPI-10;110,10000;110,00000;107,60000;0,10000;2,30000;0,00000;0,02700;1,18771
VPIZR-202004;VPI-11;115,30000;115,40000;111,80000;-0,10000;3,10000;-0,01500;0,38300;12,32572
VPIZR-202004;VPI-12;109,10000;108,80000;106,90000;0,30000;2,10000;0,02200;0,17700;8,55861
VPIZR-202005;VPI-0;107,40000;108,10000;106,70000;-0,60000;0,70000;-0,64400;0,70000;100,00000
VPIZR-202005;VPI-01;107,30000;108,40000;105,90000;-1,00000;1,30000;-0,11900;0,14600;11,18155
VPIZR-202005;VPI-02;110,90000;111,80000;109,60000;-0,80000;1,20000;-0,03000;0,04400;3,74092
VPIZR-202005;VPI-03;105,50000;108,20000;108,40000;-2,50000;-2,70000;-0,11700;-0,12300;4,88416
VPIZR-202005;VPI-04;110,00000;109,70000;107,60000;0,30000;2,20000;0,03900;0,42800;19,28017
VPIZR-202005;VPI-05;105,40000;106,70000;105,70000;-1,20000;-0,30000;-0,09000;-0,02400;6,86510
VPIZR-202005;VPI-06;109,00000;109,20000;106,90000;-0,20000;2,00000;-0,01000;0,10700;5,54879
VPIZR-202005;VPI-07;101,70000;103,00000;105,00000;-1,30000;-3,10000;-0,16400;-0,40400;13,08238
VPIZR-202005;VPI-08;88,10000;88,30000;92,30000;-0,20000;-4,60000;-0,00400;-0,09100;2,07332
VPIZR-202005;VPI-09;105,40000;105,70000;103,80000;-0,30000;1,50000;-0,03800;0,15100;11,27157
VPIZR-202005;VPI-10;109,90000;110,10000;107,60000;-0,20000;2,10000;-0,00100;0,02600;1,18771
VPIZR-202005;VPI-11;114,40000;115,30000;111,70000;-0,80000;2,40000;-0,09400;0,29400;12,32572
VPIZR-202005;VPI-12;108,90000;109,10000;107,10000;-0,20000;1,70000;-0,01600;0,14500;8,55861
VPIZR-202006;VPI-0;108,00000;107,40000;106,80000;0,60000;1,10000;0,55300;1,10000;100,00000
VPIZR-202006;VPI-01;108,70000;107,30000;105,70000;1,30000;2,80000;0,15100;0,31300;11,18155
VPIZR-202006;VPI-02;111,00000;110,90000;110,00000;0,10000;0,90000;0,00000;0,03200;3,74092
VPIZR-202006;VPI-03;102,60000;105,50000;104,40000;-2,70000;-1,70000;-0,13000;-0,07500;4,88416
VPIZR-202006;VPI-04;110,30000;110,00000;107,80000;0,30000;2,30000;0,06300;0,43600;19,28017
VPIZR-202006;VPI-05;105,60000;105,40000;105,40000;0,20000;0,20000;0,01400;0,01100;6,86510
VPIZR-202006;VPI-06;109,10000;109,00000;107,60000;0,10000;1,40000;0,00300;0,07900;5,54879
VPIZR-202006;VPI-07;101,70000;101,70000;104,90000;0,00000;-3,10000;-0,01000;-0,39800;13,08238
VPIZR-202006;VPI-08;88,20000;88,10000;90,50000;0,10000;-2,50000;0,00200;-0,05300;2,07332
VPIZR-202006;VPI-09;107,90000;105,40000;105,90000;2,40000;1,90000;0,26400;0,19800;11,27157
VPIZR-202006;VPI-10;109,90000;109,90000;107,50000;0,00000;2,20000;0,00000;0,02500;1,18771
VPIZR-202006;VPI-11;116,10000;114,40000;112,70000;1,50000;3,00000;0,17600;0,35600;12,32572
VPIZR-202006;VPI-12;109,20000;108,90000;107,00000;0,30000;2,10000;0,02000;0,17500;8,55861
VPIZR-202007;VPI-0;108,20000;108,00000;106,40000;0,20000;1,70000;0,16600;1,70000;100,00000
VPIZR-202007;VPI-01;108,80000;108,70000;106,00000;0,10000;2,60000;0,01100;0,30800;11,18155
VPIZR-202007;VPI-02;110,50000;111,00000;110,20000;-0,50000;0,30000;-0,01400;0,01100;3,74092
VPIZR-202007;VPI-03;94,30000;102,60000;91,20000;-8,10000;3,40000;-0,36200;0,15600;4,88416
VPIZR-202007;VPI-04;110,50000;110,30000;108,00000;0,20000;2,30000;0,04000;0,47300;19,28017
VPIZR-202007;VPI-05;106,20000;105,60000;104,70000;0,60000;1,40000;0,04000;0,10500;6,86510
VPIZR-202007;VPI-06;109,40000;109,10000;107,00000;0,30000;2,20000;0,02000;0,13400;5,54879
VPIZR-202007;VPI-07;102,00000;101,70000;104,60000;0,30000;-2,50000;0,04000;-0,33600;13,08238
VPIZR-202007;VPI-08;88,70000;88,20000;90,50000;0,60000;-2,00000;0,01300;-0,04000;2,07332
VPIZR-202007;VPI-09;109,50000;107,90000;107,60000;1,50000;1,80000;0,17100;0,20700;11,27157
VPIZR-202007;VPI-10;110,00000;109,90000;107,80000;0,10000;2,00000;0,00200;0,02500;1,18771
VPIZR-202007;VPI-11;117,70000;116,10000;113,90000;1,40000;3,30000;0,17400;0,42500;12,32572
VPIZR-202007;VPI-12;109,60000;109,20000;106,80000;0,40000;2,60000;0,03100;0,23200;8,55861
VPIZR-202008;VPI-0;108,00000;108,20000;106,50000;-0,20000;1,40000;-0,21100;1,40000;100,00000
VPIZR-202008;VPI-01;108,50000;108,80000;105,90000;-0,30000;2,50000;-0,03800;0,26800;11,18155
VPIZR-202008;VPI-02;111,00000;110,50000;110,10000;0,50000;0,80000;0,01400;0,03100;3,74092
VPIZR-202008;VPI-03;89,60000;94,30000;90,70000;-5,00000;-1,20000;-0,21000;-0,03900;4,88416
VPIZR-202008;VPI-04;110,70000;110,50000;108,20000;0,20000;2,30000;0,03400;0,44700;19,28017
VPIZR-202008;VPI-05;106,20000;106,20000;105,10000;0,00000;1,00000;0,00200;0,07200;6,86510
VPIZR-202008;VPI-06;109,60000;109,40000;107,00000;0,20000;2,40000;0,00600;0,13300;5,54879
VPIZR-202008;VPI-07;102,20000;102,00000;104,50000;0,20000;-2,20000;0,02700;-0,28400;13,08238
VPIZR-202008;VPI-08;88,90000;88,70000;90,60000;0,20000;-1,90000;0,00400;-0,03800;2,07332
VPIZR-202008;VPI-09;109,00000;109,50000;107,20000;-0,50000;1,70000;-0,05100;0,19000;11,27157
VPIZR-202008;VPI-10;109,90000;110,00000;107,90000;-0,10000;1,90000;0,00000;0,02300;1,18771
VPIZR-202008;VPI-11;117,80000;117,70000;114,20000;0,10000;3,20000;0,01000;0,38600;12,32572
VPIZR-202008;VPI-12;109,50000;109,60000;106,90000;-0,10000;2,40000;-0,00900;0,20800;8,55861
VPIZR-202009;VPI-0;108,50000;108,00000;107,00000;0,50000;1,40000;0,45700;1,40000;100,00000
VPIZR-202009;VPI-01;108,50000;108,50000;105,40000;0,00000;2,90000;0,00700;0,33500;11,18155
VPIZR-202009;VPI-02;111,10000;111,00000;110,20000;0,10000;0,80000;0,00200;0,03200;3,74092
VPIZR-202009;VPI-03;108,10000;89,60000;108,60000;20,60000;-0,50000;0,81300;-0,02000;4,88416
VPIZR-202009;VPI-04;110,80000;110,70000;108,30000;0,10000;2,30000;0,01200;0,45500;19,28017
VPIZR-202009;VPI-05;106,60000;106,20000;105,30000;0,40000;1,20000;0,02500;0,08700;6,86510
VPIZR-202009;VPI-06;109,10000;109,60000;107,00000;-0,50000;2,00000;-0,02200;0,10900;5,54879
VPIZR-202009;VPI-07;101,50000;102,20000;104,60000;-0,70000;-3,00000;-0,09100;-0,40100;13,08238
VPIZR-202009;VPI-08;88,80000;88,90000;90,40000;-0,10000;-1,80000;-0,00200;-0,03600;2,07332
VPIZR-202009;VPI-09;106,90000;109,00000;105,20000;-1,90000;1,60000;-0,21800;0,17100;11,27157
VPIZR-202009;VPI-10;110,60000;109,90000;108,70000;0,60000;1,70000;0,00600;0,02000;1,18771
VPIZR-202009;VPI-11;116,90000;117,80000;113,10000;-0,80000;3,40000;-0,10200;0,42600;12,32572
VPIZR-202009;VPI-12;109,90000;109,50000;107,20000;0,40000;2,50000;0,02700;0,22000;8,55861
VPIZR-202010;VPI-0;108,60000;108,50000;107,20000;0,10000;1,30000;0,13400;1,30000;100,00000
VPIZR-202010;VPI-01;108,80000;108,50000;105,90000;0,30000;2,70000;0,03200;0,29900;11,18155
VPIZR-202010;VPI-02;112,50000;111,10000;110,20000;1,30000;2,10000;0,04600;0,07800;3,74092
VPIZR-202010;VPI-03;111,20000;108,10000;111,70000;2,90000;-0,40000;0,13600;-0,02000;4,88416
VPIZR-202010;VPI-04;110,80000;110,80000;108,40000;0,00000;2,20000;0,00400;0,41700;19,28017
VPIZR-202010;VPI-05;106,80000;106,60000;105,90000;0,20000;0,80000;0,00800;0,05800;6,86510
VPIZR-202010;VPI-06;109,70000;109,10000;106,90000;0,50000;2,60000;0,03000;0,14100;5,54879
VPIZR-202010;VPI-07;101,20000;101,50000;104,60000;-0,30000;-3,30000;-0,03600;-0,41500;13,08238
VPIZR-202010;VPI-08;88,80000;88,80000;90,00000;0,00000;-1,30000;0,00000;-0,02700;2,07332
VPIZR-202010;VPI-09;106,30000;106,90000;105,00000;-0,60000;1,20000;-0,06000;0,13500;11,27157
VPIZR-202010;VPI-10;111,60000;110,60000;109,90000;0,90000;1,50000;0,01100;0,01900;1,18771
VPIZR-202010;VPI-11;116,50000;116,90000;112,80000;-0,30000;3,30000;-0,04000;0,40300;12,32572
VPIZR-202010;VPI-12;110,00000;109,90000;107,30000;0,10000;2,50000;0,00300;0,21000;8,55861
VPIZR-202011;VPI-0;108,80000;108,60000;107,40000;0,20000;1,30000;0,14000;1,30000;100,00000
VPIZR-202011;VPI-01;108,50000;108,80000;105,60000;-0,30000;2,70000;-0,03500;0,32000;11,18155
VPIZR-202011;VPI-02;112,40000;112,50000;110,30000;-0,10000;1,90000;0,00000;0,07700;3,74092
VPIZR-202011;VPI-03;111,30000;111,20000;111,50000;0,10000;-0,20000;0,00400;-0,00900;4,88416
VPIZR-202011;VPI-04;110,90000;110,80000;108,60000;0,10000;2,10000;0,01700;0,42000;19,28017
VPIZR-202011;VPI-05;106,60000;106,80000;106,10000;-0,20000;0,50000;-0,01600;0,03500;6,86510
VPIZR-202011;VPI-06;109,80000;109,70000;107,20000;0,10000;2,40000;0,00900;0,14100;5,54879
VPIZR-202011;VPI-07;101,30000;101,20000;104,50000;0,10000;-3,10000;0,00400;-0,42200;13,08238
VPIZR-202011;VPI-08;88,40000;88,80000;90,20000;-0,50000;-2,00000;-0,00900;-0,04200;2,07332
VPIZR-202011;VPI-09;107,80000;106,30000;106,30000;1,40000;1,40000;0,15000;0,15700;11,27157
VPIZR-202011;VPI-10;111,80000;111,60000;109,90000;0,20000;1,70000;0,00200;0,02200;1,18771
VPIZR-202011;VPI-11;116,80000;116,50000;113,10000;0,30000;3,30000;0,02700;0,41300;12,32572
VPIZR-202011;VPI-12;109,80000;110,00000;107,50000;-0,20000;2,10000;-0,01300;0,19100;8,55861
VPIZR-202012;VPI-0;109,40000;108,80000;108,10000;0,60000;1,20000;0,54500;1,20000;100,00000
VPIZR-202012;VPI-01;109,10000;108,50000;106,00000;0,60000;2,90000;0,06600;0,33000;11,18155
VPIZR-202012;VPI-02;110,50000;112,40000;109,90000;-1,70000;0,50000;-0,06700;0,01800;3,74092
VPIZR-202012;VPI-03;110,10000;111,30000;111,50000;-1,10000;-1,30000;-0,05100;-0,06100;4,88416
VPIZR-202012;VPI-04;111,10000;110,90000;108,80000;0,20000;2,10000;0,04500;0,42500;19,28017
VPIZR-202012;VPI-05;106,40000;106,60000;106,30000;-0,20000;0,10000;-0,01500;0,00200;6,86510
VPIZR-202012;VPI-06;109,50000;109,80000;107,30000;-0,30000;2,10000;-0,01400;0,12200;5,54879
VPIZR-202012;VPI-07;102,50000;101,30000;105,10000;1,20000;-2,50000;0,15200;-0,33000;13,08238
VPIZR-202012;VPI-08;88,40000;88,40000;89,90000;0,00000;-1,70000;0,00000;-0,03500;2,07332
VPIZR-202012;VPI-09;110,40000;107,80000;108,70000;2,40000;1,60000;0,26700;0,17600;11,27157
VPIZR-202012;VPI-10;111,90000;111,80000;109,80000;0,10000;1,90000;0,00100;0,02400;1,18771
VPIZR-202012;VPI-11;118,30000;116,80000;115,00000;1,30000;2,90000;0,16400;0,36600;12,32572
VPIZR-202012;VPI-12;109,70000;109,80000;107,80000;-0,10000;1,80000;-0,00300;0,16300;8,55861
VPIZR-2020;VPI-0;108,20000;0,00000;106,70000;0,00000;1,40000;0,00000;0,00000;100,00000
VPIZR-2020;VPI-01;108,20000;0,00000;105,80000;0,00000;2,30000;0,00000;0,00000;11,18155
VPIZR-2020;VPI-02;111,20000;0,00000;109,90000;0,00000;1,20000;0,00000;0,00000;3,74092
VPIZR-2020;VPI-03;103,50000;0,00000;103,60000;0,00000;-0,10000;0,00000;0,00000;4,88416
VPIZR-2020;VPI-04;110,30000;0,00000;107,80000;0,00000;2,30000;0,00000;0,00000;19,28017
VPIZR-2020;VPI-05;106,30000;0,00000;105,40000;0,00000;0,90000;0,00000;0,00000;6,86510
VPIZR-2020;VPI-06;109,20000;0,00000;107,10000;0,00000;2,00000;0,00000;0,00000;5,54879
VPIZR-2020;VPI-07;102,50000;0,00000;104,30000;0,00000;-1,70000;0,00000;0,00000;13,08238
VPIZR-2020;VPI-08;88,60000;0,00000;91,30000;0,00000;-3,00000;0,00000;0,00000;2,07332
VPIZR-2020;VPI-09;107,50000;0,00000;105,70000;0,00000;1,70000;0,00000;0,00000;11,27157
VPIZR-2020;VPI-10;110,50000;0,00000;108,30000;0,00000;2,00000;0,00000;0,00000;1,18771
VPIZR-2020;VPI-11;116,30000;0,00000;112,80000;0,00000;3,10000;0,00000;0,00000;12,32572
VPIZR-2020;VPI-12;109,30000;0,00000;107,00000;0,00000;2,10000;0,00000;0,00000;8,55861
VPIZR-202101;VPI-0;108,50000;109,40000;107,60000;-0,80000;0,80000;-0,78200;0,80000;100,00000
VPIZR-202101;VPI-01;105,60000;109,10000;106,80000;-3,20000;-1,10000;-0,36300;-0,11500;11,31826
VPIZR-202101;VPI-02;112,30000;110,50000;110,70000;1,60000;1,40000;0,05800;0,04900;3,44519
VPIZR-202101;VPI-03;100,20000;110,10000;98,40000;-9,00000;1,80000;-0,43400;0,07500;4,76507
VPIZR-202101;VPI-04;112,00000;111,10000;109,70000;0,80000;2,10000;0,14800;0,38000;18,70156
VPIZR-202101;VPI-05;106,30000;106,40000;105,90000;-0,10000;0,40000;0,00100;0,02500;6,48018
VPIZR-202101;VPI-06;109,70000;109,50000;108,40000;0,20000;1,20000;0,01400;0,07000;5,59899
VPIZR-202101;VPI-07;103,60000;102,50000;105,50000;1,10000;-1,80000;0,14600;-0,20400;13,75484
VPIZR-202101;VPI-08;85,50000;88,40000;88,90000;-3,30000;-3,80000;-0,07200;-0,07800;2,15943
VPIZR-202101;VPI-09;108,10000;110,40000;106,40000;-2,10000;1,60000;-0,23200;0,17400;11,39863
VPIZR-202101;VPI-10;111,90000;111,90000;109,80000;0,00000;1,90000;0,00000;0,02100;0,98951
VPIZR-202101;VPI-11;117,60000;118,30000;114,80000;-0,60000;2,40000;-0,08000;0,28300;12,51000
VPIZR-202101;VPI-12;110,10000;109,70000;108,50000;0,40000;1,50000;0,03200;0,12300;8,87834
VPIZR-202102;VPI-0;109,10000;108,50000;107,80000;0,60000;1,20000;0,51700;1,20000;100,00000
VPIZR-202102;VPI-01;109,20000;105,60000;107,40000;3,40000;1,70000;0,37500;0,18300;11,31826
VPIZR-202102;VPI-02;111,90000;112,30000;111,20000;-0,40000;0,60000;-0,01500;0,02000;3,44519
VPIZR-202102;VPI-03;92,50000;100,20000;94,90000;-7,70000;-2,50000;-0,33300;-0,09900;4,76507
VPIZR-202102;VPI-04;112,60000;112,00000;109,80000;0,50000;2,60000;0,10600;0,49500;18,70156
VPIZR-202102;VPI-05;105,90000;106,30000;106,40000;-0,40000;-0,50000;-0,03000;-0,03300;6,48018
VPIZR-202102;VPI-06;110,30000;109,70000;108,80000;0,50000;1,40000;0,02400;0,07800;5,59899
VPIZR-202102;VPI-07;104,90000;103,60000;104,50000;1,30000;0,40000;0,16300;0,07300;13,75484
VPIZR-202102;VPI-08;85,50000;85,50000;88,80000;0,00000;-3,70000;-0,00200;-0,08200;2,15943
VPIZR-202102;VPI-09;109,40000;108,10000;107,90000;1,20000;1,40000;0,13000;0,16000;11,39863
VPIZR-202102;VPI-10;111,90000;111,90000;110,00000;0,00000;1,70000;0,00000;0,02100;0,98951
VPIZR-202102;VPI-11;118,40000;117,60000;116,00000;0,70000;2,10000;0,09000;0,25800;12,51000
VPIZR-202102;VPI-12;110,30000;110,10000;108,70000;0,20000;1,50000;0,00900;0,12500;8,87834
VPIZR-202103;VPI-0;110,30000;109,10000;108,10000;1,10000;2,00000;1,00100;2,00000;100,00000
VPIZR-202103;VPI-01;109,20000;109,20000;107,80000;0,00000;1,30000;-0,01300;0,14000;11,31826
VPIZR-202103;VPI-02;113,20000;111,90000;111,00000;1,20000;2,00000;0,04000;0,06700;3,44519
